plant_uid,water_scenario,heat_scenario,country,plant_name,lat,lon,bucket,capacity_mw,commissioning_year,hazard_gfdl_esm4,hazard_miroc6,age,age_factor,age_factor_neutralized_missing_year,n_events,rate,event_multiplier,ccrs_gfdl_esm4,ccrs_miroc6,water_risk_band,heat_risk_band_gfdl_esm4,heat_risk_band_miroc6
PRT-5a379d3cd8e5,bau,ssp370,Portugal,Olva solar project,37.5882,-7.8332,solar,2.4,2008.0,0.2088336508914068,0.03498566961684,42.0,1.2554935976405779,False,38,0.3064516129032258,1.0305466237942122,0.2701983099323957,0.045266022798399065,High,MEDIUM,LOW
PRT-5a379d3cd8e5,opt,ssp126,Portugal,Olva solar project,37.5882,-7.8332,solar,2.4,2008.0,0.0951040657847417,0.0314529523308837,42.0,1.2554935976405779,False,38,0.3064516129032258,1.0305466237942122,0.12304989034597191,0.04069523530289765,Medium-High,MEDIUM,LOW
PRT-5a379d3cd8e5,pes,ssp585,Portugal,Olva solar project,37.5882,-7.8332,solar,2.4,2008.0,0.2372980363517727,0.0270785412920316,42.0,1.2554935976405779,False,38,0.3064516129032258,1.0305466237942122,0.3070268038644126,0.03503542681608405,Medium-High,MEDIUM,LOW
PRT-5a41e20432dc,bau,ssp370,Portugal,Picos-Vale Do Chão wind farm,40.0755,-8.1415,wind,23.0,2015.0,0.0935705311839951,0.4306017644042388,35.0,1.1400000000000001,False,38,0.3064516129032258,1.0305466237942122,0.10992882629805882,0.5058809217375458,High,MEDIUM,LOW
PRT-5a41e20432dc,opt,ssp126,Portugal,Picos-Vale Do Chão wind farm,40.0755,-8.1415,wind,23.0,2015.0,0.0482814058126667,0.4179957093010684,35.0,1.1400000000000001,False,38,0.3064516129032258,1.0305466237942122,0.056722113317601394,0.49107103635797866,High,MEDIUM,LOW
PRT-5a41e20432dc,pes,ssp585,Portugal,Picos-Vale Do Chão wind farm,40.0755,-8.1415,wind,23.0,2015.0,0.0926400961596576,0.4400232370756947,35.0,1.1400000000000001,False,38,0.3064516129032258,1.0305466237942122,0.1088357296908492,0.5169494859496675,High,MEDIUM,LOW
PRT-5a560f3e3ab0,bau,ssp370,Portugal,Mosteiro wind farm,40.3094,-7.1472,wind,10.9,2004.0,0.0592180477641654,0.7215898024683834,46.0,1.184,False,38,0.3064516129032258,1.0305466237942122,0.07225591968219734,0.88046021068258,Medium-High,MEDIUM,MEDIUM
PRT-5a560f3e3ab0,opt,ssp126,Portugal,Mosteiro wind farm,40.3094,-7.1472,wind,10.9,2004.0,0.0263233590662599,0.7128575107361014,46.0,1.184,False,38,0.3064516129032258,1.0305466237942122,0.03211889939418578,0.8698053547075558,Medium-High,MEDIUM,MEDIUM
PRT-5a560f3e3ab0,pes,ssp585,Portugal,Mosteiro wind farm,40.3094,-7.1472,wind,10.9,2004.0,0.0492027115398996,0.735975782123056,46.0,1.184,False,38,0.3064516129032258,1.0305466237942122,0.06003553489861344,0.8980135112340846,Medium-High,MEDIUM,MEDIUM
PRT-5a7bdf363c19,bau,ssp370,Portugal,Vale Serrão solar farm,39.7077,-7.8734,solar,2.4,2023.0,0.2565700140741979,0.4306017644042388,27.0,1.1727634601725492,False,38,0.3064516129032258,1.0305466237942122,0.3100872924856508,0.5204198773791252,Low-Medium,MEDIUM,LOW
PRT-5a7bdf363c19,opt,ssp126,Portugal,Vale Serrão solar farm,39.7077,-7.8734,solar,2.4,2023.0,0.1643285310255495,0.4179957093010684,27.0,1.1727634601725492,False,38,0.3064516129032258,1.0305466237942122,0.19860539606596744,0.5051843577102656,Low-Medium,MEDIUM,LOW
PRT-5a7bdf363c19,pes,ssp585,Portugal,Vale Serrão solar farm,39.7077,-7.8734,solar,2.4,2023.0,0.2907409959958059,0.4400232370756947,27.0,1.1727634601725492,False,38,0.3064516129032258,1.0305466237942122,0.35138591151516557,0.5318065507690812,Low-Medium,MEDIUM,LOW
PRT-5ad1e6e5ce69,bau,ssp370,Portugal,Ortiga wind farm,40.0051,-8.2365,wind,13.0,2006.0,0.0935705311839951,0.4306017644042388,44.0,1.176,False,38,0.3064516129032258,1.0305466237942122,0.1134002629179975,0.521856108739784,Medium-High,MEDIUM,LOW
PRT-5ad1e6e5ce69,opt,ssp126,Portugal,Ortiga wind farm,40.0051,-8.2365,wind,13.0,2006.0,0.0482814058126667,0.4179957093010684,44.0,1.176,False,38,0.3064516129032258,1.0305466237942122,0.05851333794868354,0.5065785427692832,Medium-High,MEDIUM,LOW
PRT-5ad1e6e5ce69,pes,ssp585,Portugal,Ortiga wind farm,40.0051,-8.2365,wind,13.0,2006.0,0.0926400961596576,0.4400232370756947,44.0,1.176,False,38,0.3064516129032258,1.0305466237942122,0.1122726474705602,0.5332742065586042,Medium-High,MEDIUM,LOW
PRT-5b3b3a6fe2b0,bau,ssp370,Portugal,Vila Nova II wind farm,40.0537,-8.2523,wind,28.6,2009.0,0.0935705311839951,0.4306017644042388,41.0,1.1640000000000001,False,38,0.3064516129032258,1.0305466237942122,0.11224311737801795,0.5165310464057047,High,MEDIUM,LOW
PRT-5b3b3a6fe2b0,opt,ssp126,Portugal,Vila Nova II wind farm,40.0537,-8.2523,wind,28.6,2009.0,0.0482814058126667,0.4179957093010684,41.0,1.1640000000000001,False,38,0.3064516129032258,1.0305466237942122,0.05791626307165616,0.5014093739655151,High,MEDIUM,LOW
PRT-5b3b3a6fe2b0,pes,ssp585,Portugal,Vila Nova II wind farm,40.0537,-8.2523,wind,28.6,2009.0,0.0926400961596576,0.4400232370756947,41.0,1.1640000000000001,False,38,0.3064516129032258,1.0305466237942122,0.11112700821065655,0.5278326330222921,High,MEDIUM,LOW
PRT-5b79156c4dec,bau,ssp370,Portugal,Cabril wind farm,40.9832,-8.0449,wind,24.2,2002.0,0.0935705311839951,0.1695877039713979,48.0,1.192,False,38,0.3064516129032258,1.0305466237942122,0.11494312363797025,0.20832349863156585,Medium-High,MEDIUM,LOW
PRT-5b79156c4dec,opt,ssp126,Portugal,Cabril wind farm,40.9832,-8.0449,wind,24.2,2002.0,0.0482814058126667,0.1627620487492049,48.0,1.192,False,38,0.3064516129032258,1.0305466237942122,0.059309437784720045,0.19993878474582397,Medium-High,MEDIUM,LOW
PRT-5b79156c4dec,pes,ssp585,Portugal,Cabril wind farm,40.9832,-8.0449,wind,24.2,2002.0,0.0926400961596576,0.1837685518052227,48.0,1.192,False,38,0.3064516129032258,1.0305466237942122,0.11380016648376512,0.22574341626192945,Medium-High,MEDIUM,LOW
PRT-5be5042ac401,bau,ssp370,Portugal,Senhora Do Socorro wind farm,39.0207,-9.2074,wind,8.0,2006.0,0.0237497386030694,,44.0,1.176,False,38,0.3064516129032258,1.0305466237942122,0.02878285040966457,,High,LOW,
PRT-5be5042ac401,opt,ssp126,Portugal,Senhora Do Socorro wind farm,39.0207,-9.2074,wind,8.0,2006.0,0.0237497386030694,,44.0,1.176,False,38,0.3064516129032258,1.0305466237942122,0.02878285040966457,,High,LOW,
PRT-5be5042ac401,pes,ssp585,Portugal,Senhora Do Socorro wind farm,39.0207,-9.2074,wind,8.0,2006.0,0.0230526954550949,,44.0,1.176,False,38,0.3064516129032258,1.0305466237942122,0.027938087905430575,,High,LOW,
PRT-5cf18857fc99,bau,ssp370,Portugal,Chiqueiro wind farm,40.154,-7.7752,wind,4.0,2007.0,0.0935705311839951,0.4306017644042388,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.11301454773800433,0.5200810879617577,Medium-High,MEDIUM,LOW
PRT-5cf18857fc99,opt,ssp126,Portugal,Chiqueiro wind farm,40.154,-7.7752,wind,4.0,2007.0,0.0482814058126667,0.4179957093010684,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.05831431298967441,0.5048554865013606,Medium-High,MEDIUM,LOW
PRT-5cf18857fc99,pes,ssp585,Portugal,Chiqueiro wind farm,40.154,-7.7752,wind,4.0,2007.0,0.0926400961596576,0.4400232370756947,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.111890767717259,0.5314603487131669,Medium-High,MEDIUM,LOW
PRT-5e2c774ce4f1,bau,ssp370,Portugal,Lagos Solar,37.156,-8.7073,solar,49.0,2022.0,0.2088336508914068,0.03498566961684,28.0,1.178554115951341,False,38,0.3064516129032258,1.0305466237942122,0.2536399475810667,0.04249201874231543,Extremely-High,MEDIUM,LOW
PRT-5e2c774ce4f1,opt,ssp126,Portugal,Lagos Solar,37.156,-8.7073,solar,49.0,2022.0,0.0951040657847417,0.0314529523308837,28.0,1.178554115951341,False,38,0.3064516129032258,1.0305466237942122,0.1155091153050411,0.038201339422177405,High,MEDIUM,LOW
PRT-5e2c774ce4f1,pes,ssp585,Portugal,Lagos Solar,37.156,-8.7073,solar,49.0,2022.0,0.2372980363517727,0.0270785412920316,28.0,1.178554115951341,False,38,0.3064516129032258,1.0305466237942122,0.2882115082719667,0.032888376775322,Extremely-High,MEDIUM,LOW
PRT-5fd610c1fb43,bau,ssp370,Portugal,Montijo wind farm,39.0223,-9.1393,wind,2.0,2005.0,0.0237497386030694,0.437234814524621,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.028880751261398125,0.5316972170580914,Medium-High,LOW,LOW
PRT-5fd610c1fb43,opt,ssp126,Portugal,Montijo wind farm,39.0223,-9.1393,wind,2.0,2005.0,0.0237497386030694,0.4050530014612735,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.028880751261398125,0.49256268367408046,Medium-High,LOW,LOW
PRT-5fd610c1fb43,pes,ssp585,Portugal,Montijo wind farm,39.0223,-9.1393,wind,2.0,2005.0,0.0230526954550949,0.4381297397360359,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.02803311541531299,0.5327854864011943,Medium-High,LOW,LOW
PRT-6111e35ad1a1,bau,ssp370,Portugal,Salvaterra De Magos (Rosseti) solar farm,39.024,-8.674,solar,30.0,2021.0,0.2565700140741979,0.437234814524621,29.0,1.1843042371396817,False,38,0.3064516129032258,1.0305466237942122,0.3131387588763178,0.5336366669807412,Medium-High,MEDIUM,LOW
PRT-6111e35ad1a1,opt,ssp126,Portugal,Salvaterra De Magos (Rosseti) solar farm,39.024,-8.674,solar,30.0,2021.0,0.1643285310255495,0.4050530014612735,29.0,1.1843042371396817,False,38,0.3064516129032258,1.0305466237942122,0.20055980602015303,0.494359384179751,Medium-High,MEDIUM,LOW
PRT-6111e35ad1a1,pes,ssp585,Portugal,Salvaterra De Magos (Rosseti) solar farm,39.024,-8.674,solar,30.0,2021.0,0.2907409959958059,0.4381297397360359,29.0,1.1843042371396817,False,38,0.3064516129032258,1.0305466237942122,0.3548437839437561,0.5347289059588649,Medium-High,MEDIUM,LOW
PRT-61b1c0b98a9b,bau,ssp370,Portugal,Espinhaço Do Cão wind farm,37.2201,-8.7834,wind,10.0,2009.0,0.010827846200962,0.03498566961684,41.0,1.1640000000000001,False,38,0.3064516129032258,1.0305466237942122,0.012988610802004138,0.04196727935240375,Extremely-High,LOW,LOW
PRT-61b1c0b98a9b,opt,ssp126,Portugal,Espinhaço Do Cão wind farm,37.2201,-8.7834,wind,10.0,2009.0,0.0223485815762055,0.0314529523308837,41.0,1.1640000000000001,False,38,0.3064516129032258,1.0305466237942122,0.026808381157499606,0.03772958618155671,High,LOW,LOW
PRT-61b1c0b98a9b,pes,ssp585,Portugal,Espinhaço Do Cão wind farm,37.2201,-8.7834,wind,10.0,2009.0,0.024439846856824,0.0270785412920316,41.0,1.1640000000000001,False,38,0.3064516129032258,1.0305466237942122,0.029316971537300566,0.03248223399192249,Extremely-High,LOW,LOW
PRT-61caa8452b69,bau,ssp370,Portugal,Indorama Sines power station,37.98091,-8.82143,thermal,41.0,,0.2222482121668058,0.38141385895273,,1.0,True,38,0.3064516129032258,1.0305466237942122,0.22903714469280148,0.39306476461205775,Extremely-High,LOW,LOW
PRT-61caa8452b69,opt,ssp126,Portugal,Indorama Sines power station,37.98091,-8.82143,thermal,41.0,,0.2683032795541601,0.3264428370958209,,1.0,True,38,0.3064516129032258,1.0305466237942122,0.2764990388974544,0.3364145636309023,High,LOW,LOW
PRT-61caa8452b69,pes,ssp585,Portugal,Indorama Sines power station,37.98091,-8.82143,thermal,41.0,,0.3181817469055413,0.3812320547452382,,1.0,True,38,0.3064516129032258,1.0305466237942122,0.32790112502645014,0.3928774068998355,Extremely-High,LOW,LOW
PRT-6332e669e3dc,bau,ssp370,Portugal,Gevancas II wind farm,41.1644,-8.6332,wind,1.5,2014.0,0.096957331407067,0.1695877039713979,36.0,1.1440000000000001,False,38,0.3064516129032258,1.0305466237942122,0.11430739381049496,0.19993463291485852,Medium-High,MEDIUM,LOW
PRT-6332e669e3dc,opt,ssp126,Portugal,Gevancas II wind farm,41.1644,-8.6332,wind,1.5,2014.0,0.0605602625130552,0.1627620487492049,36.0,1.1440000000000001,False,38,0.3064516129032258,1.0305466237942122,0.07139723913484476,0.1918875585144485,Medium-High,MEDIUM,LOW
PRT-6332e669e3dc,pes,ssp585,Portugal,Gevancas II wind farm,41.1644,-8.6332,wind,1.5,2014.0,0.1070567439308853,0.1837685518052227,36.0,1.1440000000000001,False,38,0.3064516129032258,1.0305466237942122,0.12621404911815742,0.21665307735205314,Medium-High,MEDIUM,LOW
PRT-6422f833d71e,bau,ssp370,Portugal,Raposeira wind farm,37.0964,-8.8617,wind,5.5,2014.0,0.010827846200962,0.03498566961684,36.0,1.1440000000000001,False,38,0.3064516129032258,1.0305466237942122,0.01276543879509685,0.041246192078307466,Extremely-High,LOW,LOW
PRT-6422f833d71e,opt,ssp126,Portugal,Raposeira wind farm,37.0964,-8.8617,wind,5.5,2014.0,0.0223485815762055,0.0314529523308837,36.0,1.1440000000000001,False,38,0.3064516129032258,1.0305466237942122,0.026347756051700644,0.03708131150489766,High,LOW,LOW
PRT-6422f833d71e,pes,ssp585,Portugal,Raposeira wind farm,37.0964,-8.8617,wind,5.5,2014.0,0.024439846856824,0.0270785412920316,36.0,1.1440000000000001,False,38,0.3064516129032258,1.0305466237942122,0.028813243504013614,0.03192412000580698,Extremely-High,LOW,LOW
PRT-64bef3887e7a,bau,ssp370,Portugal,Barros solar farm,38.0763,-8.4507,solar,6.6,2019.0,0.395198118413211,0.437234814524621,31.0,1.1956840087273461,False,38,0.3064516129032258,1.0305466237942122,0.48696632985303195,0.5387642880688073,Extremely-High,MEDIUM,LOW
PRT-64bef3887e7a,opt,ssp126,Portugal,Barros solar farm,38.0763,-8.4507,solar,6.6,2019.0,0.2501045097081408,0.4050530014612735,31.0,1.1956840087273461,False,38,0.3064516129032258,1.0305466237942122,0.30818080729048825,0.4991095967499358,High,MEDIUM,LOW
PRT-64bef3887e7a,pes,ssp585,Portugal,Barros solar farm,38.0763,-8.4507,solar,6.6,2019.0,0.3969028918205423,0.4381297397360359,31.0,1.1956840087273461,False,38,0.3064516129032258,1.0305466237942122,0.4890669654854393,0.5398670221796008,Extremely-High,MEDIUM,LOW
PRT-64e9c1ed5b1a,bau,ssp370,Portugal,Penamacor wind farm,40.2064,-7.2489,wind,60.0,2008.0,0.0592180477641654,0.7215898024683834,42.0,1.1680000000000001,False,38,0.3064516129032258,1.0305466237942122,0.07127948833514063,0.8685620997274102,Low-Medium,MEDIUM,MEDIUM
PRT-64e9c1ed5b1a,opt,ssp126,Portugal,Penamacor wind farm,40.2064,-7.2489,wind,60.0,2008.0,0.0263233590662599,0.7128575107361014,42.0,1.1680000000000001,False,38,0.3064516129032258,1.0305466237942122,0.03168486021318327,0.8580512282925891,Low-Medium,MEDIUM,MEDIUM
PRT-64e9c1ed5b1a,pes,ssp585,Portugal,Penamacor wind farm,40.2064,-7.2489,wind,60.0,2008.0,0.0492027115398996,0.735975782123056,42.0,1.1680000000000001,False,38,0.3064516129032258,1.0305466237942122,0.059224243886470025,0.8858781935147052,Low-Medium,MEDIUM,MEDIUM
PRT-664767687f8a,bau,ssp370,Portugal,São Paio wind farm,41.9125,-8.7113,wind,12.2,2005.0,0.096957331407067,0.1695877039713979,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.11790447962970632,0.206226282202389,Medium-High,MEDIUM,LOW
PRT-664767687f8a,opt,ssp126,Portugal,São Paio wind farm,41.9125,-8.7113,wind,12.2,2005.0,0.0605602625130552,0.1627620487492049,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.07364400540132587,0.19792597818798008,Medium-High,MEDIUM,LOW
PRT-664767687f8a,pes,ssp585,Portugal,São Paio wind farm,41.9125,-8.7113,wind,12.2,2005.0,0.1070567439308853,0.1837685518052227,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.13018581989460293,0.22347083153446037,Medium-High,MEDIUM,LOW
PRT-6737f447a4b3,bau,ssp370,Portugal,Terras Altas De Fafe wind farm,41.5082,-8.0919,wind,20.0,2023.0,0.096957331407067,0.1695877039713979,27.0,1.108,False,38,0.3064516129032258,1.0305466237942122,0.11071030799128358,0.19364298362732799,Medium-High,MEDIUM,LOW
PRT-6737f447a4b3,opt,ssp126,Portugal,Terras Altas De Fafe wind farm,41.5082,-8.0919,wind,20.0,2023.0,0.0605602625130552,0.1627620487492049,27.0,1.108,False,38,0.3064516129032258,1.0305466237942122,0.06915047286836362,0.18584913884091692,Medium-High,MEDIUM,LOW
PRT-6737f447a4b3,pes,ssp585,Portugal,Terras Altas De Fafe wind farm,41.5082,-8.0919,wind,20.0,2023.0,0.1070567439308853,0.1837685518052227,27.0,1.108,False,38,0.3064516129032258,1.0305466237942122,0.12224227834171192,0.20983532316964587,Medium-High,MEDIUM,LOW
PRT-679023229f57,bau,ssp370,Portugal,Almargem wind farm,38.8421,-9.2677,wind,6.0,2007.0,0.0148842991799248,,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.017977266121409756,,High,LOW,
PRT-679023229f57,opt,ssp126,Portugal,Almargem wind farm,38.8421,-9.2677,wind,6.0,2007.0,0.0209185624502541,,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.025265453179868645,,High,LOW,
PRT-679023229f57,pes,ssp585,Portugal,Almargem wind farm,38.8421,-9.2677,wind,6.0,2007.0,0.0201923487118288,,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.024388331759580086,,High,LOW,
PRT-679488ffd33f,bau,ssp370,Portugal,Seixal 1 solar project,38.5933,-9.1632,solar,2.0,2014.0,0.0148842991799248,,36.0,1.22344370274772,False,38,0.3064516129032258,1.0305466237942122,0.018766359239640523,,Extremely-High,LOW,
PRT-679488ffd33f,opt,ssp126,Portugal,Seixal 1 solar project,38.5933,-9.1632,solar,2.0,2014.0,0.0209185624502541,,36.0,1.22344370274772,False,38,0.3064516129032258,1.0305466237942122,0.026374453575066247,,High,LOW,
PRT-679488ffd33f,pes,ssp585,Portugal,Seixal 1 solar project,38.5933,-9.1632,solar,2.0,2014.0,0.0201923487118288,,36.0,1.22344370274772,False,38,0.3064516129032258,1.0305466237942122,0.025458831835990164,,Extremely-High,LOW,
PRT-6828d50cd95a,bau,ssp370,Portugal,Videira wind farm,39.8729,-8.4022,wind,6.0,2005.0,0.2565700140741979,0.4306017644042388,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.3120006868897778,0.5236311295178105,Medium-High,MEDIUM,LOW
PRT-6828d50cd95a,opt,ssp126,Portugal,Videira wind farm,39.8729,-8.4022,wind,6.0,2005.0,0.1643285310255495,0.4179957093010684,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.19983089115290215,0.508301599037206,Medium-High,MEDIUM,LOW
PRT-6828d50cd95a,pes,ssp585,Portugal,Videira wind farm,39.8729,-8.4022,wind,6.0,2005.0,0.2907409959958059,0.4400232370756947,45.0,1.18,False,38,0.3064516129032258,1.0305466237942122,0.35355413915001227,0.5350880644040418,Medium-High,MEDIUM,LOW
PRT-682dc39e7acf,bau,ssp370,Portugal,Vale De Galegos wind farm,39.0467,-9.3097,wind,28.0,2013.0,0.0237497386030694,,37.0,1.1480000000000001,False,38,0.3064516129032258,1.0305466237942122,0.028097544447529703,,High,LOW,
PRT-682dc39e7acf,opt,ssp126,Portugal,Vale De Galegos wind farm,39.0467,-9.3097,wind,28.0,2013.0,0.0237497386030694,,37.0,1.1480000000000001,False,38,0.3064516129032258,1.0305466237942122,0.028097544447529703,,High,LOW,
PRT-682dc39e7acf,pes,ssp585,Portugal,Vale De Galegos wind farm,39.0467,-9.3097,wind,28.0,2013.0,0.0230526954550949,,37.0,1.1480000000000001,False,38,0.3064516129032258,1.0305466237942122,0.027272895336253662,,High,LOW,
PRT-6b9ae0ff50da,bau,ssp370,Portugal,PV Concentração Malhada Velha 2 solar project,38.0299,-7.6229,solar,5.0,2014.0,0.395198118413211,0.7485175999541568,36.0,1.22344370274772,False,38,0.3064516129032258,1.0305466237942122,0.49827202284238026,0.9437427995856913,High,MEDIUM,MEDIUM
PRT-6b9ae0ff50da,opt,ssp126,Portugal,PV Concentração Malhada Velha 2 solar project,38.0299,-7.6229,solar,5.0,2014.0,0.2501045097081408,0.7457606537721855,36.0,1.22344370274772,False,38,0.3064516129032258,1.0305466237942122,0.31533571180613984,0.9402667983423804,Medium-High,MEDIUM,MEDIUM
PRT-6b9ae0ff50da,pes,ssp585,Portugal,PV Concentração Malhada Velha 2 solar project,38.0299,-7.6229,solar,5.0,2014.0,0.3969028918205423,0.7658716755462801,36.0,1.22344370274772,False,38,0.3064516129032258,1.0305466237942122,0.5004214280510121,0.9656230918921583,Medium-High,MEDIUM,MEDIUM
PRT-6bbf76ca2bac,bau,ssp370,Portugal,Cabeço Da Rainha wind farm,39.8441,-7.9359,wind,34.0,2008.0,0.2565700140741979,0.4306017644042388,42.0,1.1680000000000001,False,38,0.3064516129032258,1.0305466237942122,0.3088277985485259,0.5183060671837312,Medium-High,MEDIUM,LOW
PRT-6bbf76ca2bac,opt,ssp126,Portugal,Cabeço Da Rainha wind farm,39.8441,-7.9359,wind,34.0,2008.0,0.1643285310255495,0.4179957093010684,42.0,1.1680000000000001,False,38,0.3064516129032258,1.0305466237942122,0.19779871259880488,0.5031324302334378,Medium-High,MEDIUM,LOW
PRT-6bbf76ca2bac,pes,ssp585,Portugal,Cabeço Da Rainha wind farm,39.8441,-7.9359,wind,34.0,2008.0,0.2907409959958059,0.4400232370756947,42.0,1.1680000000000001,False,38,0.3064516129032258,1.0305466237942122,0.3499586733281478,0.5296464908677294,Medium-High,MEDIUM,LOW
PRT-6bdc15f2f7fa,bau,ssp370,Portugal,Douro Sul wind farm,40.9692,-7.683800000000001,wind,156.5,2016.0,0.0935705311839951,0.5924680876658547,34.0,1.1360000000000001,False,38,0.3064516129032258,1.0305466237942122,0.10954311111806564,0.6936029617430409,Medium-High,MEDIUM,MEDIUM
PRT-6bdc15f2f7fa,opt,ssp126,Portugal,Douro Sul wind farm,40.9692,-7.683800000000001,wind,156.5,2016.0,0.0482814058126667,0.5644158191891463,34.0,1.1360000000000001,False,38,0.3064516129032258,1.0305466237942122,0.056523088358592266,0.6607621439772923,Medium-High,MEDIUM,MEDIUM
PRT-6bdc15f2f7fa,pes,ssp585,Portugal,Douro Sul wind farm,40.9692,-7.683800000000001,wind,156.5,2016.0,0.0926400961596576,0.6006311034335453,34.0,1.1360000000000001,False,38,0.3064516129032258,1.0305466237942122,0.10845384993754797,0.7031594121765682,Medium-High,MEDIUM,MEDIUM
PRT-6bf250aa76ba,bau,ssp370,Portugal,Capwatt Ferreira solar project,38.054,-8.1354,solar,10.0,2009.0,0.395198118413211,0.437234814524621,41.0,1.2502453148444892,False,38,0.3064516129032258,1.0305466237942122,0.5091875177236741,0.5633491140192646,Extremely-High,MEDIUM,LOW
PRT-6bf250aa76ba,opt,ssp126,Portugal,Capwatt Ferreira solar project,38.054,-8.1354,solar,10.0,2009.0,0.2501045097081408,0.4050530014612735,41.0,1.2502453148444892,False,38,0.3064516129032258,1.0305466237942122,0.32224367611140836,0.5218849046870739,High,MEDIUM,LOW
PRT-6bf250aa76ba,pes,ssp585,Portugal,Capwatt Ferreira solar project,38.054,-8.1354,solar,10.0,2009.0,0.3969028918205423,0.4381297397360359,41.0,1.2502453148444892,False,38,0.3064516129032258,1.0305466237942122,0.5113840093037598,0.5645021679578267,Extremely-High,MEDIUM,LOW
PRT-6c9a13530337,bau,ssp370,Portugal,Coentral-Safra wind farm,40.108,-8.177,wind,50.4,2007.0,0.0935705311839951,0.4306017644042388,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.11301454773800433,0.5200810879617577,High,MEDIUM,LOW
PRT-6c9a13530337,opt,ssp126,Portugal,Coentral-Safra wind farm,40.108,-8.177,wind,50.4,2007.0,0.0482814058126667,0.4179957093010684,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.05831431298967441,0.5048554865013606,High,MEDIUM,LOW
PRT-6c9a13530337,pes,ssp585,Portugal,Coentral-Safra wind farm,40.108,-8.177,wind,50.4,2007.0,0.0926400961596576,0.4400232370756947,43.0,1.1720000000000002,False,38,0.3064516129032258,1.0305466237942122,0.111890767717259,0.5314603487131669,High,MEDIUM,LOW
PRT-6caafd00502b,bau,ssp370,Portugal,Serra Da Cabreira wind farm,41.645,-8.044,wind,20.0,2004.0,0.096957331407067,0.1695877039713979,46.0,1.184,False,38,0.3064516129032258,1.0305466237942122,0.11830415583184092,0.20692535434544793,Medium-High,MEDIUM,LOW
PRT-6caafd00502b,opt,ssp126,Portugal,Serra Da Cabreira wind farm,41.645,-8.044,wind,20.0,2004.0,0.0605602625130552,0.1627620487492049,46.0,1.184,False,38,0.3064516129032258,1.0305466237942122,0.07389364609760155,0.19859691370726137,Medium-High,MEDIUM,LOW
PRT-6caafd00502b,pes,ssp585,Portugal,Serra Da Cabreira wind farm,41.645,-8.044,wind,20.0,2004.0,0.1070567439308853,0.1837685518052227,46.0,1.184,False,38,0.3064516129032258,1.0305466237942122,0.1306271277586524,0.22422835977695005,Medium-High,MEDIUM,LOW
PRT-6cbbe02cf55d,bau,ssp370,Portugal,Pinheiro wind farm,40.7301,-8.2101,wind,22.0,2002.0,0.0935705311839951,0.1695877039713979,48.0,1.192,False,38,0.3064516129032258,1.0305466237942122,0.11494312363797025,0.20832349863156585,High,MEDIUM,LOW
PRT-6cbbe02cf55d,opt,ssp126,Portugal,Pinheiro wind farm,40.7301,-8.2101,wind,22.0,2002.0,0.0482814058126667,0.1627620487492049,48.0,1.192,False,38,0.3064516129032258,1.0305466237942122,0.059309437784720045,0.19993878474582397,High,MEDIUM,LOW
PRT-6cbbe02cf55d,pes,ssp585,Portugal,Pinheiro wind farm,40.7301,-8.2101,wind,22.0,2002.0,0.0926400961596576,0.1837685518052227,48.0,1.192,False,38,0.3064516129032258,1.0305466237942122,0.11380016648376512,0.22574341626192945,High,MEDIUM,LOW
PRT-6d5be8f55cbf,bau,ssp370,Portugal,Lordelo solar farm,41.2581,-8.3728,solar,14.7,,0.096957331407067,0.1695877039713979,,1.0,True,38,0.3064516129032258,1.0305466237942122,0.09991905053364944,0.17476803576473643,Medium-High,MEDIUM,LOW
PRT-6d5be8f55cbf,opt,ssp126,Portugal,Lordelo solar farm,41.2581,-8.3728,solar,14.7,,0.0605602625130552,0.1627620487492049,,1.0,True,38,0.3064516129032258,1.0305466237942122,0.06241017406892023,0.16773387982032212,Medium-High,MEDIUM,LOW
PRT-6d5be8f55cbf,pes,ssp585,Portugal,Lordelo solar farm,41.2581,-8.3728,solar,14.7,,0.1070567439308853,0.1837685518052227,,1.0,True,38,0.3064516129032258,1.0305466237942122,0.11032696601237536,0.18938206062242405,Medium-High,MEDIUM,LOW
